0,0,0
0.008,0,0
0.027,0,0
0.0275,0,0
0.027583,0,0
0.027667,0,0
0.02775,0,0
0.005657,0.005657,0
0.009192,0.009192,0
0.01096,0.01096,0
0.014142,0.014142,0
0.015556,0.015556,0
0.016971,0.016971,0
0.019092,0.019092,0
0.019445,0.019445,0
0.019504,0.019504,0
0.019563,0.019563,0
0.019622,0.019622,0
0.016903,0.001481,0
0.018671,0.003249,0
0.017635,0.00075,0
0.02699,0.00075,0
0.026804,0.00325,0
0.009659,0.002588,0
0.012557,0.003365,0
0.001,0,0
0.002,0,0
0.003,0,0
0.004,0,0
0.005,0,0
0.006,0,0
0.007,0,0
0.008953,0,0
0.009876,0,0
0.010773,0,0
0.011642,0,0
0.012485,0,0
0.013302,0,0
0.014096,0,0
0.014865,0,0
0.015611,0,0
0.016334,0,0
0.017036,0,0
0.017717,0,0
0.018377,0,0
0.019018,0,0
0.019639,0,0
0.020241,0,0
0.020826,0,0
0.021392,0,0
0.021942,0,0
0.022475,0,0
0.022992,0,0
0.023494,0,0
0.023981,0,0
0.024452,0,0
0.02491,0,0
0.025354,0,0
0.025785,0,0
0.026202,0,0
0.026607,0,0
0.027236,0,0
0.000707,0.000707,0
0.001414,0.001414,0
0.002121,0.002121,0
0.002828,0.002828,0
0.003536,0.003536,0
0.004243,0.004243,0
0.00495,0.00495,0
0.006323,0.006323,0
0.006927,0.006927,0
0.007474,0.007474,0
0.007969,0.007969,0
0.008418,0.008418,0
0.008824,0.008824,0
0.009546,0.009546,0
0.009899,0.009899,0
0.010253,0.010253,0
0.010607,0.010607,0
0.011302,0.011302,0
0.011658,0.011658,0
0.01203,0.01203,0
0.012418,0.012418,0
0.012822,0.012822,0
0.013244,0.013244,0
0.013683,0.013683,0
0.014614,0.014614,0
0.015085,0.015085,0
0.016028,0.016028,0
0.016499,0.016499,0
0.017411,0.017411,0
0.017813,0.017813,0
0.018179,0.018179,0
0.018512,0.018512,0
0.018815,0.018815,0
0.019259,0.019259,0
0.00795,0.000896,0
0.007799,0.00178,0
0.007551,0.002642,0
0.007208,0.003471,0
0.006774,0.004256,0
0.006255,0.004988,0
0.026997,0.000375,0
0.026977,0.001108,0
0.02696,0.001466,0
0.026938,0.001823,0
0.026912,0.002181,0
0.02688,0.002538,0
0.026844,0.002894,0
0.026753,0.003646,0
0.026696,0.00404,0
0.026633,0.004434,0
0.026565,0.004827,0
0.026491,0.005219,0
0.026411,0.00561,0
0.026325,0.005999,0
0.026234,0.006387,0
0.026136,0.006774,0
0.026033,0.00716,0
0.025925,0.007543,0
0.025811,0.007926,0
0.025691,0.008306,0
0.025565,0.008684,0
0.025434,0.009061,0
0.025298,0.009436,0
0.025155,0.009809,0
0.025008,0.010179,0
0.024855,0.010547,0
0.024696,0.010913,0
0.024532,0.011277,0
0.024363,0.011638,0
0.024188,0.011997,0
0.024009,0.012353,0
0.023823,0.012706,0
0.023633,0.013056,0
0.023438,0.013404,0
0.023237,0.013749,0
0.023032,0.014091,0
0.022821,0.014429,0
0.022605,0.014765,0
0.022385,0.015097,0
0.022159,0.015426,0
0.021929,0.015752,0
0.021694,0.016074,0
0.021454,0.016393,0
0.02121,0.016708,0
0.020961,0.017019,0
0.020707,0.017327,0
0.020449,0.017631,0
0.020186,0.017931,0
0.019919,0.018227,0
0.019648,0.01852,0
0.019372,0.018808,0
0.027499,0.00024,0
0.027496,0.00048,0
0.027491,0.00072,0
0.027483,0.00096,0
0.027474,0.0012,0
0.027462,0.001439,0
0.027449,0.001679,0
0.027433,0.001918,0
0.027415,0.002158,0
0.027395,0.002397,0
0.027373,0.002636,0
0.027349,0.002875,0
0.027323,0.003113,0
0.027295,0.003351,0
0.027265,0.003589,0
0.027232,0.003827,0
0.027198,0.004065,0
0.027161,0.004302,0
0.027123,0.004539,0
0.027082,0.004775,0
0.02704,0.005011,0
0.026995,0.005247,0
0.026948,0.005483,0
0.026899,0.005718,0
0.026848,0.005952,0
0.026795,0.006186,0
0.02674,0.00642,0
0.026683,0.006653,0
0.026624,0.006885,0
0.026563,0.007118,0
0.0265,0.007349,0
0.026435,0.00758,0
0.026368,0.00781,0
0.026298,0.00804,0
0.026227,0.008269,0
0.026154,0.008498,0
0.026079,0.008726,0
0.026002,0.008953,0
0.025923,0.00918,0
0.025842,0.009406,0
0.025758,0.009631,0
0.025673,0.009855,0
0.025586,0.010079,0
0.025498,0.010302,0
0.025407,0.010524,0
0.025314,0.010745,0
0.025219,0.010966,0
0.025123,0.011185,0
0.025024,0.011404,0
0.024923,0.011622,0
0.024821,0.011839,0
0.024717,0.012055,0
0.024611,0.01227,0
0.024503,0.012485,0
0.024393,0.012698,0
0.024281,0.01291,0
0.024167,0.013122,0
0.024052,0.013332,0
0.023935,0.013542,0
0.023816,0.01375,0
0.023695,0.013957,0
0.023572,0.014164,0
0.023448,0.014369,0
0.023321,0.014573,0
0.023193,0.014776,0
0.023063,0.014978,0
0.022932,0.015178,0
0.022799,0.015378,0
0.022663,0.015576,0
0.022527,0.015773,0
0.022388,0.015969,0
0.022248,0.016164,0
0.022106,0.016358,0
0.021962,0.01655,0
