94.5,2972.180566,-1319.587847,-51217194.12
103.1889659,26.95580576,-495.3974729,-82.48052156
103.4351219,15.4126098,105.4876089,-6271.312732
103.6951213,13.61498296,9.587951713,-922.0583389
103.9697303,12.84988077,-5.93541754,190.6371515
104.2597214,12.87416038,2.733532163,1.215578358
104.5658616,13.00554877,35.98344489,-469.0477253
104.8888972,13.92109731,45.60650368,-469.9056375
105.2295336,15.27675684,61.4453104,-582.0165904
105.5884104,17.13323171,85.14574969,-814.4690945
105.9660702,19.58896723,120.8380899,-1238.869576
106.3629202,22.79226309,175.5734963,-2006.994497
106.7791859,26.95493075,261.108117,-3419.434274
107.2148561,32.37268818,396.8701777,-6060.765896
107.6696175,39.45285073,613.9800988,-11014.71655
108.142781,48.74658793,957.8291652,-19991.97484
108.6331977,60.97247881,1477.439951,-34213.64152
109.139168,76.98695069,2162.714936,-47067.43206
109.6583455,97.57366418,2745.058898,-16972.38064
110.1876418,122.7357226,2353.44727,180279.3476
110.723137,149.9378859,802.3966393,351109.3
111.2600072,167.7807031,7.160126248,22188.15009
111.7925095,168.4946321,102.954862,-30927.66452
112.3166428,168.2374957,-65.77704447,-2517.672479
112.8326568,167.7622074,-32.76207821,-5247.155208
113.3412287,167.418476,-19.4345214,-4894.449272
113.8430098,167.1698458,-7.294310196,-4474.77604
114.3386263,167.008496,-1.476997003,-2283.122497
114.8286815,166.9408355,-6.38312001,1496.153746
115.3137561,166.9416381,3.930491935,-143.1866112
115.7944103,166.9607094,32.53408638,-3320.605197
116.271184,167.0652758,37.6858541,-2680.942018
116.7445981,167.214231,41.67663676,-2090.742851
117.2151557,167.3990433,44.17316145,-1500.717378
117.6833422,167.610798,45.06711527,-901.9882802
118.1496263,167.8404572,44.31014274,-294.8311996
118.6144608,168.0789409,41.88631274,317.1659793
119.0782831,168.3171892,37.8048883,929.0433176
119.5415154,168.5462233,32.09685261,1535.679426
120.0045655,168.7572113,24.81003217,2133.419907
120.4678271,168.9415401,15.99519861,2724.313494
120.9316802,169.090906,5.959327259,3220.717457
